Gmt time,Open,High,Low,Close,Volume
08.04.2024 08:00:00.000,2337.695,2343.435,2333.215,2337.225,12087480.0682
08.04.2024 12:00:00.000,2337.235,2337.905,2318.575,2327.795,19638139.9631
08.04.2024 16:00:00.000,2327.885,2341.905,2325.925,2338.305,8318060.1597
08.04.2024 20:00:00.000,2338.305,2340.375,2336.795,2338.685,1390500.0389
09.04.2024 00:00:00.000,2338.685,2348.345,2337.725,2343.855,6201400.101100001
09.04.2024 04:00:00.000,2343.855,2356.805,2342.948,2353.855,6850380.0035
09.04.2024 08:00:00.000,2353.855,2365.185,2349.465,2354.455,9436629.8914
09.04.2024 12:00:00.000,2354.455,2364.135,2338.125,2340.225,23246590.137399998
09.04.2024 16:00:00.000,2340.218,2351.428,2339.975,2351.055,10614040.0171
09.04.2024 20:00:00.000,2351.055,2355.148,2350.328,2354.775,2033749.9379
10.04.2024 00:00:00.000,2354.715,2355.465,2344.665,2351.225,2596459.9847
10.04.2024 04:00:00.000,2351.205,2360.065,2350.825,2352.965,8227240.026000001
10.04.2024 08:00:00.000,2353.138,2355.795,2344.715,2346.935,11667210.1021
10.04.2024 12:00:00.000,2346.915,2352.285,2319.265,2336.925,28336497.306700002
10.04.2024 16:00:00.000,2336.895,2345.125,2325.715,2329.625,11051319.8376
10.04.2024 20:00:00.000,2329.505,2337.175,2329.465,2335.435,1970930.0399
11.04.2024 00:00:00.000,2335.495,2346.765,2333.195,2343.825,4191789.9847
11.04.2024 04:00:00.000,2343.835,2346.005,2333.785,2336.325,7179609.7754999995
11.04.2024 08:00:00.000,2336.345,2339.498,2325.655,2337.135,10543150.186600002
11.04.2024 12:00:00.000,2337.135,2347.345,2331.645,2344.655,15779949.9035
11.04.2024 16:00:00.000,2344.665,2374.505,2342.575,2372.745,11051779.985399999
11.04.2024 20:00:00.000,2372.885,2379.455,2370.724,2376.725,2396309.9718
12.04.2024 00:00:00.000,2376.965,2395.265,2374.485,2384.105,6432600.081
12.04.2024 04:00:00.000,2384.095,2400.215,2382.685,2399.865,9056470.3345
12.04.2024 08:00:00.000,2399.875,2400.575,2390.315,2395.325,7721629.977300001
12.04.2024 12:00:00.000,2395.325,2431.385,2381.945,2395.505,28107819.5571
12.04.2024 16:00:00.000,2395.435,2395.435,2333.755,2343.295,19082900.404799998
12.04.2024 20:00:00.000,2343.295,2345.005,2341.635,2343.285,1192729.95
13.04.2024 00:00:00.000,2343.285,2343.285,2343.285,2343.285,0
13.04.2024 04:00:00.000,2343.285,2343.285,2343.285,2343.285,0
13.04.2024 08:00:00.000,2343.285,2343.285,2343.285,2343.285,0
13.04.2024 12:00:00.000,2343.285,2343.285,2343.285,2343.285,0
13.04.2024 16:00:00.000,2343.285,2343.285,2343.285,2343.285,0
