Gmt time,Open,High,Low,Close,Volume
10.04.2023 00:00:00.000,28298,29752,28139,29620,1971.5821
11.04.2023 00:00:00.000,29620,30524,29578,30205,1736.5831
12.04.2023 00:00:00.000,30205,30467,29646,29872,652.0704
13.04.2023 00:00:00.000,29874,30569,29843,30373,1277.519
14.04.2023 00:00:00.000,30373,30995,29970,30428,3185.6408
15.04.2023 00:00:00.000,30427,30560,30174,30290,94.3988
16.04.2023 00:00:00.000,30290,30528,30116,30293,77.7602
17.04.2023 00:00:00.000,30293,30301,29227,29412,679.214
18.04.2023 00:00:00.000,29412,30452,29089,30359,663.5378
19.04.2023 00:00:00.000,30359,30386,28569,28785,659.2176
20.04.2023 00:00:00.000,28785,29062,27968,28207,1080.8744
21.04.2023 00:00:00.000,28206,28328,27090,27192,1188.4745
22.04.2023 00:00:00.000,27192,27847,27075,27783,73.9615
23.04.2023 00:00:00.000,27783,27783,27317,27557,112.7986
24.04.2023 00:00:00.000,27557,27957,26950,27479,545.674
25.04.2023 00:00:00.000,27477,28353,27159,28266,1327.455
26.04.2023 00:00:00.000,28265,29979,27213,28389,1923.238
27.04.2023 00:00:00.000,28390,29849,28353,29445,1154.277
28.04.2023 00:00:00.000,29445,29566,28878,29274,1279.601
29.04.2023 00:00:00.000,29274,29406,29024,29209,1138.543
30.04.2023 00:00:00.000,29209,29924,29068,29206,990.7396
01.05.2023 00:00:00.000,29206,29307,27636,28043,597.5706
02.05.2023 00:00:00.000,28043,28859,27850,28643,394.8018
03.05.2023 00:00:00.000,28643,29234,28099,28999,1365.077
04.05.2023 00:00:00.000,28999,29337,28653,28818,852.482
05.05.2023 00:00:00.000,28818,29658,28799,29474,964.778
06.05.2023 00:00:00.000,29475,29785,28375,28866,1369.785
07.05.2023 00:00:00.000,28866,29148,28402,28435,1554.51
08.05.2023 00:00:00.000,28436,28629,27255,27657,813.7366
09.05.2023 00:00:00.000,27657,27792,27338,27611,125.163
10.05.2023 00:00:00.000,27612,28290,26787,27583,422.978
11.05.2023 00:00:00.000,27584,27607,26692,26949,329.4598
12.05.2023 00:00:00.000,26949,27066,25794,26749,840.498
13.05.2023 00:00:00.000,26749,26997,26642,26729,36.336
14.05.2023 00:00:00.000,26729,27156,26548,26892,97.544
